Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Date,Month,Branch Name,Dealer Name ,Country_ID,Product_Name,Country_Name
BR2143,DLR0158,Ren-M128,14172508,2,DT00709,12/10/2018,12,Wanderer Motors,,,,
BR2153,DLR0159,Ren-M129,15234825,3,DT00710,12/11/2018,12,Maybach  Motors,,,,
BR2163,DLR0161,Ren-M131,13286568,2,DT00711,12/12/2018,12,Izh  Motors,,,,
BR2173,DLR0162,Ren-M132,4002438,1,DT00712,12/13/2018,12,Lagonda  Motors,,,,
BR2183,DLR0164,Toy-M134,27362391,3,DT00713,12/14/2018,12,MG  Motors,,,,
BR2193,DLR0165,Vol-M135,5313410,2,DT00714,12/15/2018,12,Morris  Motors,,,,
BR2203,DLR0167,Mar-M137,18789165,3,DT00715,12/16/2018,12,Austin  Motors,,,,
BR2213,DLR0169,Mar-M139,14836218,3,DT00716,12/17/2018,12,Riley  Motors,,,,
BR2223,DLR0173,Mar-M143,10866874,2,DT00717,12/18/2018,12,Wolseley  Motors,,,,
BR2233,DLR0174,Mar-M144,18752160,3,DT00718,12/19/2018,12,Standard  Motors,,,,
BR2243,DLR0175,Mar-M145,15286122,3,DT00719,12/20/2018,12,Talbot  Motors,,,,
BR2253,DLR0178,Mar-M148,16494576,2,DT00720,12/21/2018,12,Das Motors,,,,
BR2263,DLR0179,Mar-M149,28905498,3,DT00721,12/22/2018,12,Ramani Motors,,,,
BR2273,DLR0180,Mar-M150,2023916,1,DT00722,12/23/2018,12,Deccan Motors,,,,
BR2283,DLR0181,Mar-M151,9180803,1,DT00723,12/24/2018,12,Herald Motors,,,,
BR2293,DLR0182,Mar-M152,23012124,3,DT00724,12/25/2018,12,Zion Automobils,,,,
BR2303,DLR0185,Hyu-M155,3970176,2,DT00725,12/26/2018,12,Atlantic Motor Company,,,,
BR2313,DLR0186,Hyu-M156,10644934,2,DT00726,12/27/2018,12,2008 NRHP-listed,,,,
BR2323,DLR0187,Hyu-M157,11152924,2,DT00727,12/28/2018,12,Blankinship Motor Company Building,,,,
BR2333,DLR0188,Hyu-M158,5525304,3,DT00728,12/29/2018,12,Bohn Motor Company Automobile Dealership,,,,
BR2343,DLR0189,Hyu-M159,4891618,2,DT00729,12/30/2018,12,Buick Automobile Company Building,,,,
BR2353,DLR0190,Hyu-M160,6733530,2,DT00730,12/31/2018,12,Cadillac Automobile Company Building,,,,
BR2363,DLR0191,Hyu-M161,4225644,2,DT00731,1/1/2019,01,Casa de cadillac,,,,
BR2373,DLR0192,Hyu-M162,23199300,3,DT00732,1/2/2019,01,Cass Motor Sales,,,,
BR2383,DLR0193,Hyu-M163,309955,1,DT00733,1/3/2019,01,Claremore Auto Dealership,,,,
BR2393,DLR0194,Hyu-M164,9045495,3,DT00734,1/4/2019,01,Clemens Automobile Company Building,,,,
BR2403,DLR0195,Mah-M165,21878175,3,DT00735,1/5/2019,01,Colman Automotive Building,,,,
BR2413,DLR0196,Mah-M166,11402294,2,DT00736,1/6/2019,01,H Street Playhouse,,,,
BR2423,DLR0197,Mah-M167,6061880,1,DT00737,1/7/2019,01,Howard Motor Company Building,,,,
BR2433,DLR0199,Mah-M169,675100,2,DT00738,1/8/2019,01,Hupmobile Building,,,,
BR2443,DLR0200,Mah-M170,21087120,3,DT00739,1/9/2019,01,Jennings Ford Automobile Dealership,,,,
BR2453,DLR0201,Mah-M171,6932140,1,DT00740,1/10/2019,01,Jones Motor Company,,,,
BR2463,DLR0202,Mah-M172,9216580,2,DT00741,1/11/2019,01,Kindel Building,,,,
BR0004,DLR0204,Mah-M174,281016,2,DT00742,1/12/2019,01,AC Cars Motors,,,,
BR0014,DLR0205,Mah-M175,12526704,2,DT00743,1/13/2019,01,Acura Motors,,,,
BR0024,DLR0206,Mah-M176,2861778,2,DT00744,1/14/2019,01,Aixam-Mega (including Arola) Motors,,,,
BR0034,DLR0207,Mah-M177,4392538,2,DT00745,1/15/2019,01,Alfa Romeo Motors,,,,
BR0044,DLR0208,Mah-M178,22278675,3,DT00746,1/16/2019,01,Alpine Motors,,,,
BR0054,DLR0209,Tat-M179,11540160,2,DT00747,1/17/2019,01,Alvis Motors,,,,
BR0064,DLR0210,Tat-M180,17781882,3,DT00748,1/18/2019,01,"AMC, Eagle Motors",,,,
BR0074,DLR0211,Tat-M181,19005264,2,DT00749,1/19/2019,01,Anadol Motors,,,,
BR0084,DLR0213,Tat-M183,7421974,1,DT00750,1/20/2019,01,Ariel Motors,,,,
BR0094,DLR0214,Tat-M184,1879880,2,DT00751,1/21/2019,01,ARO Motors,,,,
BR0104,DLR0215,Tat-M185,14143208,2,DT00752,1/22/2019,01,Artega Motors,,,,
BR0114,DLR0216,Tat-M186,7802484,1,DT00753,1/23/2019,01,Asia Motors Motors,,,,
BR0124,DLR0217,Tat-M187,7235826,3,DT00754,1/24/2019,01,Aston Martin Motors,,,,
BR0134,DLR0218,Tat-M188,17758347,3,DT00755,1/25/2019,01,Audi Motors,,,,
BR0144,DLR0219,Tat-M189,1458843,3,DT00756,1/26/2019,01,Autobianchi Motors,,,,
BR0154,DLR0225,Toy-M195,17942361,3,DT00757,1/27/2019,01,Auto-Union Motors,,,,
BR0164,DLR0226,Toy-M196,4149040,2,DT00758,1/28/2019,01,Auverland Motors,,,,
BR0174,DLR0227,Toy-M197,7719978,2,DT00759,1/29/2019,01,Bentley Motors,,,,
BR0184,DLR0228,Toy-M198,18507800,2,DT00760,1/30/2019,01,Bitter Motors,,,,
BR0194,DLR0229,Toy-M199,8305590,3,DT00761,1/31/2019,01,BMW Motors,,,,
BR0204,DLR0231,Toy-M201,10582473,3,DT00762,2/1/2019,02,Bond Motors,,,,
BR0214,DLR0232,Toy-M202,8805045,3,DT00763,2/2/2019,02,Borgward (including Goliath and Lloyd) Motors,,,,
BR0224,DLR0233,Toy-M203,10448502,2,DT00764,2/3/2019,02,Bristol Motors,,,,
BR0234,DLR0236,Toy-M206,9393882,2,DT00765,2/4/2019,02,British Leyland Motors,,,,
BR0244,DLR0238,Ren-M208,3474317,1,DT00766,2/5/2019,02,Austin-Healey Motors,,,,
BR0254,DLR0239,Ren-M209,18836902,2,DT00767,2/6/2019,02,"Austin, Rover Motors",,,,
BR0264,DLR0240,Ren-M210,11991464,2,DT00768,2/7/2019,02,Bugatti Motors,,,,
BR0274,DLR0243,Kia-M213,7922738,2,DT00769,2/8/2019,02,Buick Motors,,,,
BR0284,DLR0244,Kia-M214,7940381,1,DT00770,2/9/2019,02,Bytom Motors,,,,
BR0294,DLR0245,Hon-M215,19174448,2,DT00771,2/10/2019,02,Cadillac Motors,,,,
BR0304,DLR0246,Hon-M216,19788891,3,DT00772,2/11/2019,02,Caterham Motors,,,,
BR0314,DLR0248,Hon-M218,4711108,2,DT00773,2/12/2019,02,Checker Motors,,,,
BR0324,DLR0249,Hon-M219,8277025,1,DT00774,2/13/2019,02,Chevrolet Motors,,,,
BR0334,DLR0250,Hon-M220,4640488,2,DT00775,2/14/2019,02,Chevrolet India Motors,,,,
BR0344,DLR0251,For-M221,5988985,1,DT00776,2/15/2019,02,Chrysler Motors,,,,
BR0354,DLR0252,For-M222,6214728,1,DT00777,2/16/2019,02,Chrysler Europe Motors,,,,
BR0364,DLR0253,For-M223,12704400,3,DT00778,2/17/2019,02,Citroën Motors,,,,
BR0374,DLR0254,For-M224,5279922,2,DT00779,2/18/2019,02,Cizeta-Moroder Motors,,,,
BR0384,DLR0255,For-M225,15724106,2,DT00780,2/19/2019,02,Dacia Motors,,,,
BR0394,DLR0256,For-M226,10711844,2,DT00781,2/20/2019,02,"Daewoo, Saehan, Chevrolet Korea Motors",,,,
BR0404,DLR0257,Aud-M227,27211653,3,DT00782,2/21/2019,02,DAF Motors,,,,
BR0414,DLR0259,Aud-M229,2362077,3,DT00783,2/22/2019,02,Daihatsu Motors,,,,
BR0424,DLR0261,Aud-M231,19790116,2,DT00784,2/23/2019,02,Daimler Motors,,,,
BR0434,DLR0262,Aud-M232,16567818,3,DT00785,2/24/2019,02,Datsun Motors,,,,
BR0444,DLR0263,Aud-M233,3450990,3,DT00786,2/25/2019,02,Delahaye Motors,,,,
BR0454,DLR0264,Aud-M234,9543745,1,DT00787,2/26/2019,02,DeLorean Motors,,,,
BR0464,DLR0265,Aud-M235,11320484,2,DT00788,2/27/2019,02,DeSoto Motors,,,,
BR0474,DLR0266,Aud-M236,8874869,1,DT00789,2/28/2019,02,De Tomaso Motors,,,,
BR0484,DLR0001,Aud-M238,1445892,3,DT00790,3/1/2019,03,Dodge Motors,,,,
BR0494,DLR0002,Aud-M239,2567426,1,DT00791,3/2/2019,03,Donkervoort Motors,,,,
BR0504,DLR0005,BMW-M242,8320334,1,DT00792,3/3/2019,03,Edsel Motors,,,,
BR0514,DLR0007,BMW-M244,7014300,3,DT00793,3/4/2019,03,e.GO Mobile Motors,,,,
BR0524,DLR0010,BMW-M247,5666828,1,DT00794,3/5/2019,03,Eicher Polaris Motors,,,,
BR0534,DLR0011,BMW-M248,2626165,1,DT00795,3/6/2019,03,Elva Motors,,,,
BR0544,DLR0013,BMW-M250,11181320,2,DT00796,3/7/2019,03,Facel Vega Motors,,,,
BR0554,DLR0014,MG-M251,16238960,2,DT00797,3/8/2019,03,Ferrari Motors,,,,
BR0564,DLR0015,MG-M252,9724176,2,DT00798,3/9/2019,03,Fiat Motors,,,,
BR0574,DLR0016,Jee-M253,2321419,1,DT00799,3/10/2019,03,Fiat do Brasil Motors,,,,
BR0584,DLR0017,Jee-M254,14113876,2,DT00800,3/11/2019,03,Fiat India Motors,,,,
BR0594,DLR0018,Vol-M255,13098728,2,DT00801,3/12/2019,03,"Fisker, Karma Motors",,,,
BR0604,DLR0019,Vol-M256,7381760,1,DT00802,3/13/2019,03,Ford America Motors,,,,
BR0614,DLR0020,Vol-M257,26065980,3,DT00803,3/14/2019,03,Ford Australia Motors,,,,
BR0624,DLR0021,Vol-M258,7205844,3,DT00804,3/15/2019,03,Ford do Brasil Motors,,,,
BR0634,DLR0022,Vol-M259,6323832,3,DT00805,3/16/2019,03,Ford Europe Motors,,,,
BR0644,DLR0023,Vol-M260,1659618,2,DT00806,3/17/2019,03,Ford India Motors,,,,
BR0654,DLR0024,Nis-M261,8956949,1,DT00807,3/18/2019,03,Freightliner Motors,,,,
BR0664,DLR0025,Nis-M262,5639958,2,DT00808,3/19/2019,03,FSO Motors,,,,
BR0674,DLR0026,Nis-M263,9672447,3,DT00809,3/20/2019,03,GAZ Motors,,,,
BR0684,DLR0027,Nis-M264,11103922,2,DT00810,3/21/2019,03,Geo Motors,,,,
BR0694,DLR0028,Nis-M265,946626,1,DT00811,3/22/2019,03,Gilbern Motors,,,,
BR0704,DLR0031,Nis-M268,2349414,3,DT00812,3/23/2019,03,Ginetta Motors,,,,
BR0714,DLR0033,Nis-M270,5501066,2,DT00813,3/24/2019,03,Glas Motors,,,,
BR0724,DLR0034,Sko-M271,15299630,2,DT00814,3/25/2019,03,GMC Motors,,,,
BR0734,DLR0035,Sko-M272,573260,1,DT00815,3/26/2019,03,GTA Spano Motors,,,,
BR0744,DLR0036,Sko-M273,6991308,2,DT00816,3/27/2019,03,Gumpert Motors,,,,
BR0754,DLR0037,Sko-M274,4594208,1,DT00817,3/28/2019,03,Healey Motors,,,,
BR0764,DLR0038,Mit-M275,6379479,3,DT00818,3/29/2019,03,Heinkel Motors,,,,
BR0774,DLR0040,Mit-M277,12731434,2,DT00819,3/30/2019,03,Hennessey Motors,,,,
BR0784,DLR0041,BMW-M1,20119176,3,DT00820,3/31/2019,03,Hillman Motors,,,,
BR0794,DLR0042,BMW-M2,12564672,3,DT00821,4/1/2019,04,Hindustan Motors,,,,
BR0804,DLR0044,BMW-M4,7034814,2,DT00822,4/2/2019,04,Holden Motors,,,,
BR0814,DLR0045,BMW-M5,3141089,1,DT00823,4/3/2019,04,Honda Motors,,,,
BR0824,DLR0046,Mer-M6,4815214,2,DT00824,4/4/2019,04,Honda India Motors,,,,
BR0834,DLR0048,Mer-M8,1681622,1,DT00825,4/5/2019,04,Hudson Motors,,,,
BR0844,DLR0050,Jee-M10,14558850,2,DT00826,4/6/2019,04,Humber Motors,,,,
BR0854,DLR0051,Jee-M11,4375707,3,DT00827,4/7/2019,04,Hummer Motors,,,,
BR0864,DLR0052,Jee-M12,6981696,3,DT00828,4/8/2019,04,Hyundai Motors,,,,
BR0874,DLR0053,Jee-M13,11820578,2,DT00829,4/9/2019,04,"IFA (including Trabant, Wartburg, Barkas) Motors",,,,
BR0884,DLR0057,For-M17,1729269,1,DT00830,4/10/2019,04,Infiniti Motors,,,,
BR0894,DLR0060,For-M20,3826662,2,DT00831,4/11/2019,04,Innocenti Motors,,,,
BR0904,DLR0061,For-M21,8119439,1,DT00832,4/12/2019,04,Invicta Motors,,,,
BR0914,DLR0063,For-M23,19571838,3,DT00833,4/13/2019,04,Isdera Motors,,,,
BR0924,DLR0064,For-M24,8184657,1,DT00834,4/14/2019,04,Iso Motors,,,,
BR0934,DLR0065,For-M25,17788070,2,DT00835,4/15/2019,04,Isotta Fraschini Motors,,,,
BR0944,DLR0066,For-M26,5109932,2,DT00836,4/16/2019,04,Isuzu Motors,,,,
BR0954,DLR0067,Lin-M27,756130,2,DT00837,4/17/2019,04,Iveco Motors,,,,
BR0964,DLR0068,Lin-M28,14722240,2,DT00838,4/18/2019,04,Jaguar Motors,,,,
BR0974,DLR0069,Lin-M29,6430716,1,DT00839,4/19/2019,04,Jeep Motors,,,,
BR0984,DLR0070,Lin-M30,3396415,1,DT00840,4/20/2019,04,Jensen Motors,,,,
BR0994,DLR0072,Cad-M32,14614923,3,DT00841,4/21/2019,04,JPX Motors,,,,
BR1004,DLR0073,Cad-M33,5345219,1,DT00842,4/22/2019,04,Kia Motors,,,,
BR1014,DLR0075,Cad-M35,11312878,2,DT00843,4/23/2019,04,Koenigsegg Motors,,,,
BR1024,DLR0076,Cad-M36,20868240,3,DT00844,4/24/2019,04,KTM Motors,,,,
BR1034,DLR0077,Cad-M37,14383581,3,DT00845,4/25/2019,04,Lada Motors,,,,
BR1044,DLR0078,Cad-M38,8234393,1,DT00846,4/26/2019,04,Lamborghini Motors,,,,
BR1054,DLR0079,Cad-M39,2785750,1,DT00847,4/27/2019,04,Lancia Motors,,,,
BR1064,DLR0080,Che-M40,7968813,1,DT00848,4/28/2019,04,Land Rover Motors,,,,
BR1074,DLR0081,Che-M41,2656854,3,DT00849,4/29/2019,04,Lexus Motors,,,,
BR1084,DLR0082,Che-M42,16927332,3,DT00850,4/30/2019,04,Ligier Motors,,,,
BR1094,DLR0083,Che-M43,5608623,3,DT00851,5/1/2019,05,Lincoln Motors,,,,
BR1104,DLR0084,Che-M44,7473819,3,DT00852,5/2/2019,05,Lotus Motors,,,,
BR1114,DLR0086,Che-M46,15077118,2,DT00853,5/3/2019,05,LTI Motors,,,,
BR1124,DLR0087,Che-M47,7622398,1,DT00854,5/4/2019,05,LuAZ Motors,,,,
BR1134,DLR0089,Che-M49,2232010,1,DT00855,5/5/2019,05,Lynx Motors,,,,
BR1144,DLR0092,GMC-M52,10283534,2,DT00856,5/6/2019,05,Mahindra Motors,,,,
BR1154,DLR0093,GMC-M53,3508984,1,DT00857,5/7/2019,05,Marcos Motors,,,,
BR1164,DLR0094,GMC-M54,8238429,3,DT00858,5/8/2019,05,Marlin Motors,,,,
BR1174,DLR0095,GMC-M55,19930602,2,DT00859,5/9/2019,05,Maruti Motors,,,,
BR1184,DLR0096,GMC-M56,19774090,2,DT00860,5/10/2019,05,Maserati Motors,,,,
BR1194,DLR0097,GMC-M57,16250655,3,DT00861,5/11/2019,05,Mastretta Motors,,,,
BR1204,DLR0099,Acu-M59,8656704,3,DT00862,5/12/2019,05,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",,,,
BR1214,DLR0100,Acu-M60,3338625,3,DT00863,5/13/2019,05,Mazda Motors,,,,
BR1224,DLR0101,Acu-M61,6868940,1,DT00864,5/14/2019,05,Mazzanti Motors,,,,
BR1234,DLR0102,Acu-M62,9592556,1,DT00865,5/15/2019,05,McLaren Motors,,,,
BR1244,DLR0104,Hon-M64,18031704,2,DT00866,5/16/2019,05,Mercedes-Benz (including Maybach) Motors,,,,
BR1254,DLR0105,Hon-M65,19645278,3,DT00867,5/17/2019,05,Mercury Motors,,,,
BR1264,DLR0106,Hon-M66,12924729,3,DT00868,5/18/2019,05,Merkur Motors,,,,
BR1274,DLR0107,Hon-M67,17791749,3,DT00869,5/19/2019,05,Messerschmitt Motors,,,,
BR1284,DLR0108,Hon-M68,2569118,2,DT00870,5/20/2019,05,Mia Motors,,,,
BR1294,DLR0110,Hon-M70,13877574,2,DT00871,5/21/2019,05,Micro Motors,,,,
BR1304,DLR0111,Hon-M71,26277687,3,DT00872,5/22/2019,05,Mini Motors,,,,
BR1314,DLR0112,Hyu-M72,2145815,1,DT00873,5/23/2019,05,Mitsubishi Motors,,,,
BR1324,DLR0113,Hyu-M73,7259016,2,DT00874,5/24/2019,05,Monica Motors,,,,
BR1334,DLR0114,Hyu-M74,1988116,2,DT00875,5/25/2019,05,Monteverdi Motors,,,,
BR1344,DLR0115,Hyu-M75,15778162,2,DT00876,5/26/2019,05,Morgan Motors,,,,
BR1354,DLR0116,Kia-M76,2167212,3,DT00877,5/27/2019,05,Moskwitch Motors,,,,
BR1364,DLR0117,Kia-M77,9918502,2,DT00878,5/28/2019,05,Nash Motors,,,,
BR1374,DLR0118,Kia-M78,12487035,3,DT00879,5/29/2019,05,Naza Motors,,,,
BR1384,DLR0119,Inf-M79,1185524,2,DT00880,5/30/2019,05,Nissan Motors,,,,
BR1394,DLR0121,Nis-M81,29104182,3,DT00881,5/31/2019,05,Nissan India Motors,,,,
BR1404,DLR0123,Nis-M83,6607616,1,DT00882,6/1/2019,06,Noble Motors,,,,
BR1414,DLR0124,Nis-M84,11136476,2,DT00883,6/2/2019,06,NSU Motors,,,,
BR1424,DLR0125,Nis-M85,8087798,2,DT00884,6/3/2019,06,Oldsmobile Motors,,,,
BR1434,DLR0127,Nis-M87,5761937,1,DT00885,6/4/2019,06,Oltcit Motors,,,,
BR1444,DLR0128,Nis-M88,5248404,2,DT00886,6/5/2019,06,Opel Motors,,,,
BR1454,DLR0129,Nis-M89,8997126,3,DT00887,6/6/2019,06,Packard Motors,,,,
BR1464,DLR0130,Riv-M90,14384055,3,DT00888,6/7/2019,06,Pagani Motors,,,,
BR1474,DLR0131,Riv-M91,9851706,3,DT00889,6/8/2019,06,Panhard Motors,,,,
BR1484,DLR0132,Sub-M92,18425982,2,DT00890,6/9/2019,06,Panoz Motors,,,,
BR1494,DLR0133,Sub-M93,8790030,1,DT00891,6/10/2019,06,Panther Motors,,,,
BR1504,DLR0134,Sub-M94,8253262,2,DT00892,6/11/2019,06,Peel Motors,,,,
BR1514,DLR0136,Tes-M96,11171496,3,DT00893,6/12/2019,06,Perodua Motors,,,,
BR1524,DLR0137,Tes-M97,26413749,3,DT00894,6/13/2019,06,Peugeot Motors,,,,
BR1534,DLR0138,Tes-M98,8877463,1,DT00895,6/14/2019,06,PGO Motors,,,,
BR1544,DLR0139,Lex-M99,20577474,3,DT00896,6/15/2019,06,Piaggio Motors,,,,
BR1554,DLR0140,Toy-M100,15681306,2,DT00897,6/16/2019,06,Plymouth Motors,,,,
BR1564,DLR0143,Toy-M103,9042719,1,DT00898,6/17/2019,06,Polestar Motors,,,,
BR1574,DLR0145,Toy-M105,8064714,2,DT00899,6/18/2019,06,"Pontiac, Asüna Motors",,,,
BR1584,DLR0148,Vol-M108,17151476,2,DT00900,6/19/2019,06,Porsche Motors,,,,
BR1594,DLR0149,Vol-M109,13073782,2,DT00901,6/20/2019,06,Premier Motors,,,,
BR1604,DLR0150,Vol-M110,16770687,3,DT00902,6/21/2019,06,Proton Motors,,,,
BR1614,DLR0151,Agr-M111,18708022,2,DT00903,6/22/2019,06,Puma Motors,,,,
BR1624,DLR0152,Agr-M112,18804507,3,DT00904,6/23/2019,06,Ranger Motors,,,,
BR1634,DLR0154,Che-M114,28867227,3,DT00905,6/24/2019,06,Reliant Motors,,,,
BR1644,DLR0155,Cit-M115,17266956,2,DT00906,6/25/2019,06,Renault Motors,,,,
BR1654,DLR0156,Cit-M116,18011674,2,DT00907,6/26/2019,06,Rivian Motors,,,,
BR1664,DLR0158,Fia-M118,7855838,1,DT00908,6/27/2019,06,Rolls-Royce Motors,,,,
BR1674,DLR0159,For-M119,2413373,1,DT00909,6/28/2019,06,Saab Motors,,,,
BR1684,DLR0160,Hon-M120,19441050,2,DT00910,6/29/2019,06,SAIC Motor Motors,,,,
BR1694,DLR0161,Mer-M121,2583356,2,DT00911,6/30/2019,06,Saleen Motors,,,,
BR1704,DLR0162,Mer-M122,10879764,3,DT00912,7/1/2019,07,Samsung Motors,,,,
BR1714,DLR0165,Peu-M125,4188963,1,DT00913,7/2/2019,07,San Motors,,,,
BR1724,DLR0166,Peu-M126,23079612,3,DT00914,7/3/2019,07,Santa Matilde Motors,,,,
BR1734,DLR0168,Ren-M128,12971088,3,DT00915,7/4/2019,07,Santana Motors,,,,
BR1744,DLR0169,Ren-M129,693559,1,DT00916,7/5/2019,07,Saturn Motors,,,,
BR1754,DLR0170,Ren-M130,8445560,2,DT00917,7/6/2019,07,Scion Motors,,,,
BR1764,DLR0171,Ren-M131,7078128,1,DT00918,7/7/2019,07,Seat Motors,,,,
BR1774,DLR0173,Toy-M133,12612492,3,DT00919,7/8/2019,07,Shelby SuperCars Motors,,,,
BR1784,DLR0175,Vol-M135,7718804,1,DT00920,7/9/2019,07,Simca Motors,,,,
BR1794,DLR0176,Vol-M136,9950264,1,DT00921,7/10/2019,07,Simca do Brasil Motors,,,,
BR1804,DLR0177,Mar-M137,11543998,2,DT00922,7/11/2019,07,Singer Motors,,,,
BR1814,DLR0178,Mar-M138,14029425,3,DT00923,7/12/2019,07,Skoda Motors,,,,
BR1824,DLR0179,Mar-M139,16170344,2,DT00924,7/13/2019,07,Smart Motors,,,,
BR1834,DLR0180,Mar-M140,13271070,2,DT00925,7/14/2019,07,Spyker Motors,,,,
BR1844,DLR0181,Mar-M141,8540194,1,DT00926,7/15/2019,07,SsangYong Motors,,,,
BR1854,DLR0182,Mar-M142,2183688,1,DT00927,7/16/2019,07,Standard-Triumph Motors,,,,
BR1864,DLR0183,Mar-M143,24336876,3,DT00928,7/17/2019,07,Studebaker Motors,,,,
BR1874,DLR0184,Mar-M144,9830183,1,DT00929,7/18/2019,07,Subaru Motors,,,,
BR1884,DLR0185,Mar-M145,5461590,2,DT00930,7/19/2019,07,Sunbeam Motors,,,,
BR1894,DLR0186,Mar-M146,1457835,1,DT00931,7/20/2019,07,Suzuki Motors,,,,
BR1904,DLR0187,Mar-M147,9112182,1,DT00932,7/21/2019,07,Tata Motors,,,,
BR1914,DLR0189,Mar-M149,12944730,3,DT00933,7/22/2019,07,Tatra Motors,,,,
BR1924,DLR0190,Mar-M150,18991178,2,DT00934,7/23/2019,07,Tazzari Motors,,,,
BR1934,DLR0191,Mar-M151,19849948,2,DT00935,7/24/2019,07,Tesla Motors,,,,
BR1944,DLR0195,Hyu-M155,5978034,3,DT00936,7/25/2019,07,Tornado Motors,,,,
BR1954,DLR0196,Hyu-M156,15457020,3,DT00937,7/26/2019,07,Toyota Motors,,,,
BR1964,DLR0197,Hyu-M157,16878962,2,DT00938,7/27/2019,07,Toyota India Motors,,,,
BR1974,DLR0202,Hyu-M162,1826850,3,DT00939,7/28/2019,07,Turner Motors,,,,
BR1984,DLR0203,Hyu-M163,19924618,2,DT00940,7/29/2019,07,TVR Motors,,,,
BR1994,DLR0204,Hyu-M164,19297413,3,DT00941,7/30/2019,07,UAZ Motors,,,,
BR2004,DLR0205,Mah-M165,28208490,3,DT00942,7/31/2019,07,Vauxhall Motors,,,,
BR2014,DLR0206,Mah-M166,6614970,2,DT00943,8/1/2019,08,Venturi Motors,,,,
BR2024,DLR0207,Mah-M167,4767401,1,DT00944,8/2/2019,08,Volkswagen Motors,,,,
BR2034,DLR0208,Mah-M168,28263645,3,DT00945,8/3/2019,08,Volkswagen do Brasil Motors,,,,
BR2044,DLR0210,Mah-M170,14716257,3,DT00946,8/4/2019,08,Volkswagen South Africa Motors,,,,
BR2054,DLR0211,Mah-M171,9868520,1,DT00947,8/5/2019,08,Volvo Motors,,,,
BR2064,DLR0212,Mah-M172,9820202,1,DT00948,8/6/2019,08,Westfield Motors,,,,
BR2074,DLR0213,Mah-M173,19708557,3,DT00949,8/7/2019,08,Wiesmann Motors,,,,
BR2084,DLR0214,Mah-M174,5427166,1,DT00950,8/8/2019,08,Zastava Motors,,,,
BR2094,DLR0216,Mah-M176,9203891,1,DT00951,8/9/2019,08,ZAZ Motors,,,,
BR2104,DLR0217,Mah-M177,15240213,3,DT00952,8/10/2019,08,ZIL Motors,,,,
BR2114,DLR0218,Mah-M178,7776326,1,DT00953,8/11/2019,08,Audi Motors,,,,
BR2124,DLR0219,Tat-M179,7996640,2,DT00954,8/12/2019,08,DKW Motors,,,,
BR2134,DLR0221,Tat-M181,2295360,1,DT00955,8/13/2019,08,Horch Motors,,,,
BR2144,DLR0222,Tat-M182,16485056,2,DT00956,8/14/2019,08,Wanderer Motors,,,,
BR2154,DLR0223,Tat-M183,10765934,2,DT00957,8/15/2019,08,Maybach  Motors,,,,
BR2164,DLR0225,Tat-M185,2642509,1,DT00958,8/16/2019,08,Izh  Motors,,,,
BR2174,DLR0227,Tat-M187,21399438,3,DT00959,8/17/2019,08,Lagonda  Motors,,,,
BR2184,DLR0228,Tat-M188,7469629,1,DT00960,8/18/2019,08,MG  Motors,,,,
BR2194,DLR0229,Tat-M189,13010454,2,DT00961,8/19/2019,08,Morris  Motors,,,,
BR2204,DLR0230,Tat-M190,24662301,3,DT00962,8/20/2019,08,Austin  Motors,,,,
BR2214,DLR0231,Tat-M191,3216435,3,DT00963,8/21/2019,08,Riley  Motors,,,,
BR2224,DLR0233,Tat-M193,2525202,3,DT00964,8/22/2019,08,Wolseley  Motors,,,,
BR2234,DLR0234,Tat-M194,2842308,3,DT00965,8/23/2019,08,Standard  Motors,,,,
BR2244,DLR0235,Toy-M195,9181555,1,DT00966,8/24/2019,08,Talbot  Motors,,,,
BR2254,DLR0236,Toy-M196,8914250,1,DT00967,8/25/2019,08,Das Motors,,,,
BR2264,DLR0237,Toy-M197,5805602,1,DT00968,8/26/2019,08,Ramani Motors,,,,
BR2274,DLR0239,Toy-M199,8004269,1,DT00969,8/27/2019,08,Deccan Motors,,,,
BR2284,DLR0241,Toy-M201,2523098,2,DT00970,8/28/2019,08,Herald Motors,,,,
BR2294,DLR0242,Toy-M202,2015710,1,DT00971,8/29/2019,08,Zion Automobils,,,,
BR2304,DLR0244,Toy-M204,5885517,3,DT00972,8/30/2019,08,Atlantic Motor Company,,,,
BR2314,DLR0245,Toy-M205,12723726,2,DT00973,8/31/2019,08,2008 NRHP-listed,,,,
BR2324,DLR0246,Toy-M206,29237313,3,DT00974,9/1/2019,09,Blankinship Motor Company Building,,,,
BR2334,DLR0247,Ren-M207,7152297,3,DT00975,9/2/2019,09,Bohn Motor Company Automobile Dealership,,,,
BR2344,DLR0248,Ren-M208,8393822,1,DT00976,9/3/2019,09,Buick Automobile Company Building,,,,
BR2354,DLR0250,Ren-M210,3816910,1,DT00977,9/4/2019,09,Cadillac Automobile Company Building,,,,
BR2364,DLR0251,Ren-M211,20137029,3,DT00978,9/5/2019,09,Casa de cadillac,,,,
BR2374,DLR0252,Kia-M212,2136358,1,DT00979,9/6/2019,09,Cass Motor Sales,,,,
BR2384,DLR0253,Kia-M213,19993293,3,DT00980,9/7/2019,09,Claremore Auto Dealership,,,,
